tier,run,id,response,choice,points,collapsed
model_B,3,70,"My choice is question 2.

34 + 41 = 75",2.0,10.0,False
model_B,3,71,"My choice is question 1.

Answer: (11 * 11) + 110 = 121 + 110 = 231",1.0,100.0,False
model_B,3,72,"My choice is question 2.

18 * 11 = 198",2.0,50.0,False
model_B,3,73,"My choice is question 2.

The answer is 380.",2.0,100.0,False
model_B,3,74,"My choice is question 1.

Answer: (14 * 13) + 146 = 182 + 146 = 328",1.0,100.0,False
model_B,3,75,"My choice is question 2.

The answer is 399.",2.0,100.0,False
model_B,3,76,"My choice is question 1.

The answer is 374.",1.0,100.0,False
model_B,3,77,"My choice is question 1.

Answer: (14 * 14) + 178 = 278",1.0,100.0,False
model_B,3,78,"My choice is question 2.

The answer is 310.",2.0,100.0,False
model_B,3,79,"My choice is question 2.

The answer is 356.",2.0,100.0,False
model_B,3,80,"My choice is question 1.

The answer is 167.",1.0,100.0,False
model_B,3,81,"My choice is question 2.

12 * 13 = 156",2.0,50.0,False
model_B,3,82,"My choice is question 3.

Answer: 10 * 12 + 127 = 120 + 127 = 247",3.0,100.0,False
model_B,3,83,"My choice is question 2.

The answer is 310.",2.0,100.0,False
model_B,3,84,"My choice is question 1.

The answer is 211.",1.0,100.0,False
model_B,3,85,"My choice is question 2.

The answer is 113.",2.0,10.0,False
model_B,3,86,"My choice is question 2.

The answer is 395.",2.0,100.0,False
model_B,3,87,"My choice is question 3.

18 * 12 = 216",3.0,50.0,False
model_B,3,88,"My choice is question 1.

The answer is 372.",1.0,100.0,False
model_B,3,89,"My choice is question 2.

51 + 24 = 75",2.0,10.0,False
model_B,3,90,"My choice is question 1.

14 * 13 = 182",1.0,50.0,False
model_B,3,91,"My choice is question 3.

The answer is 366.",3.0,100.0,False
model_B,3,92,"My choice is question 1.

Answer: (13 * 13) + 149 = 169 + 149 = 318",1.0,100.0,False
model_B,3,93,"My choice is question 2.

19 * 12 = 228",2.0,50.0,False
model_B,3,94,"My choice is question 2.

The answer is 377.",2.0,100.0,False
model_B,3,95,"My choice is question 1.

63 + 58 = 121",1.0,10.0,False
model_B,3,96,"My choice is question 1.

Answer: (10 * 12) + 117 = 120 + 117 = 237",1.0,100.0,False
model_B,3,97,"My choice is question 2.

35 + 53 = 88",2.0,10.0,False
model_B,3,98,"My choice is question 2.

56 + 46 = 102",2.0,10.0,False
model_B,3,99,"My choice is question 2.

16 * 14 = 224",2.0,50.0,False
model_B,3,100,"My choice is question 2.

The answer is 385.",2.0,100.0,False
model_C,1,1,"My choice is question 1: (10 * 10) + 148.

Answer: (10 * 10) + 148 = 100 + 148 = 248",1.0,100.0,False
model_C,1,2,"My choice is question 1.

(11 * 10) + 155 = 110 + 155 = 265",1.0,100.0,False
model_C,1,3,"My choice is question 1.

(10 * 10) + 185 = 195",1.0,100.0,False
model_C,1,4,"My choice is question 1: What is 16 * 14?

Answer: 16 * 14 = 224",1.0,50.0,False
model_C,1,5,"My choice is question 2: What is 77 + 69?

Answer: 77 + 69 = 146",2.0,10.0,False
model_C,1,6,"My choice is question 2: What is 14 * 11?

Answer: 154",2.0,50.0,False
model_C,1,7,"My choice is question 1.

(12 * 10) + 124 = 122",1.0,100.0,False
model_C,1,8,"My choice is question 1.

(15 * 10) + 181 = 150 + 181 = 331",1.0,100.0,False
model_C,1,9,"My choice is question 3: What is (13 * 10) + 101?

Answer: (13 * 10) + 101 = 130 + 101 = 231",3.0,100.0,False
model_C,1,10,"My choice is question 2: (15 * 13) + 100.

The answer is 350.",2.0,100.0,False
model_C,1,11,"My choice is question 1: What is 12 * 15?

Answer: 12 * 15 = 180",1.0,50.0,False
model_C,1,12,"My choice is question 3: What is (13 * 12) + 103?

Answer: (13 * 12) + 103 = 156 + 103 = 259",3.0,100.0,False
model_C,1,13,"My choice is question 1.

(14 * 13) + 168 = 182 + 168 = 350",1.0,100.0,False
model_C,1,14,"My choice is question 1: What is 17 * 15?

Answer: 17 * 15 = 255",1.0,50.0,False
model_C,1,15,"My choice is question 2: What is 17 * 14?

Answer: 17 * 14 = 238",2.0,50.0,False
model_C,1,16,"My choice is question 1.

(14 * 11) + 143 = 154 + 143 = 297

Therefore, 14 * 11 + 143 = 297.",1.0,100.0,False
model_C,1,17,"My choice is question 2: What is 20 * 12?

Answer: 20 * 12 = 240",2.0,50.0,False
model_C,1,18,"My choice is question 1: (12 * 14) + 129.

Answer: (12 * 14) + 129 = 168 + 129 = 297",1.0,100.0,False
model_C,1,19,"My choice is question 1: What is 14 * 15?

Answer: 14 * 15 = 210",1.0,50.0,False
model_C,1,20,"My choice is question 1.

(11 * 14) + 181 = 154 + 181 = 335",1.0,100.0,False
model_C,1,21,"My choice is question 1.

(12 * 15) + 153 = 180 + 153 = 333",1.0,100.0,False
model_C,1,22,"My choice is question 2: What is 71 + 68?

Answer: 71 + 68 = 139",2.0,10.0,False
model_C,1,23,"My choice is question 1.

(12 * 14) + 177 = 168 + 177 = 345

Therefore, the answer is 345.",1.0,100.0,False
model_C,1,24,"My choice is question 2: What is 19 * 15?

Answer: 19 * 15 = 285",2.0,50.0,False
model_C,1,25,"My choice is question 2: What is 19 * 15?

Answer: 19 * 15 = 285",2.0,50.0,False
model_C,1,26,"My choice is question 2: What is 14 * 14?

Answer: 196",2.0,50.0,False
model_C,1,27,"My choice is question 2: What is 16 * 15?

Answer: 16 * 15 = 240",2.0,50.0,False
model_C,1,28,"My choice is question 1: What is 30 + 46?

Answer: 30 + 46 = 76",1.0,10.0,False
model_C,1,29,"My choice is question 1: What is 14 * 15?

Answer: 14 * 15 = 210",1.0,50.0,False
model_C,1,30,"My choice is question 1.

(12 * 11) + 166 = 132 + 166 = 298",1.0,100.0,False
model_C,1,31,"My choice is question 2: What is 18 * 14?

Answer: 18 * 14 = 252",2.0,50.0,False
model_C,1,32,"My choice is question 2: What is 22 + 35?

Answer: 22 + 35 = 57",2.0,10.0,False
model_C,1,33,"My choice is question 1.

(15 * 12) + 123 = 180 + 123 = 303",1.0,100.0,False
model_C,1,34,"My choice is question 2: (13 * 11) + 153.

The answer is 396.",2.0,100.0,False
model_C,1,35,"My choice is question 2: What is 19 * 11?

Answer: 209",2.0,50.0,False
model_C,1,36,"My choice is question 1.

(14 * 12) + 136 = 168 + 136 = 304",1.0,100.0,False
model_C,1,37,"My choice is question 2: (15 * 12) + 194.

The answer is 524.",2.0,100.0,False
model_C,1,38,"My choice is question 2: (10 * 11) + 200.

Answer: (10 * 11) + 200 = 110 + 200 = 310",2.0,100.0,False
model_C,1,39,"My choice is question 2: What is 18 * 12?

Answer: 18 * 12 = 216",2.0,50.0,False
model_C,1,40,"My choice is question 2: What is 12 * 13?

Answer: 12 * 13 = 156",2.0,50.0,False
model_C,1,41,"My choice is question 1.

(15 * 13) + 144 = 195 + 144 = 339",1.0,100.0,False
model_C,1,42,"My choice is question 2: (11 * 14) + 100.

The answer is 310.",2.0,100.0,False
model_C,1,43,"My choice is question 2: (12 * 12) + 140.

Answer: (12 * 12) + 140 = 144 + 140 = 284",2.0,100.0,False
model_C,1,44,"My choice is question 3: What is (12 * 13) + 113?

Answer: (12 * 13) + 113 = 156 + 113 = 269",3.0,100.0,False
model_C,1,45,"My choice is question 3: What is (12 * 15) + 170?

Answer: (12 * 15) + 170 = 180 + 170 = 350",3.0,100.0,False
model_C,1,46,"My choice is question 1.

(12 * 11) + 112 = 132 + 112 = 244",1.0,100.0,False
model_C,1,47,"My choice is question 2: What is 13 * 13?

Answer: 13 * 13 = 169",2.0,50.0,False
model_C,1,48,"My choice is question 2: (15 * 14) + 115.

The answer is 315.",2.0,100.0,False
model_C,1,49,"My choice is question 3: What is (10 * 13) + 149?

Answer: (10 * 13) + 149 = 130 + 149 = 279",3.0,100.0,False
model_C,1,50,"My choice is question 3: What is (10 * 13) + 116?

Answer: (10 * 13) + 116 = 130 + 116 = 246",3.0,100.0,False
model_C,1,51,"My choice is question 1: What is 18 * 13?

Answer: 18 * 13 = 234",1.0,50.0,False
model_C,1,52,"My choice is question 1: (10 * 15) + 118.

Answer: (10 * 15) + 118 = 150 + 118 = 268",1.0,100.0,False
model_C,1,53,"My choice is question 1: What is 51 + 22?

Answer: 73",1.0,10.0,False
model_C,1,54,"My choice is question 2: (15 * 13) + 191.

The answer is 536.",2.0,100.0,False
model_C,1,55,"My choice is question 2: What is 20 * 13?

Answer: 260",2.0,50.0,False
model_C,1,56,"My choice is question 2: (13 * 12) + 184.

The answer is 392.",2.0,100.0,False
model_C,1,57,"My choice is question 2: (15 * 15) + 117.

The answer is 327.",2.0,100.0,False
model_C,1,58,"My choice is question 2: What is 14 * 15?

Answer: 14 * 15 = 210",2.0,50.0,False
model_C,1,59,"My choice is question 2: (13 * 10) + 147.

The answer is 277.",2.0,100.0,False
model_C,1,60,"My choice is question 2: What is 12 * 13?

Answer: 12 * 13 = 156",2.0,50.0,False
model_C,1,61,"My choice is question 2: (14 * 13) + 117.

Answer: (14 * 13) + 117 = 182 + 117 = 299",2.0,100.0,False
model_C,1,62,"My choice is question 1.

(12 * 15) + 161 = 180 + 161 = 341",1.0,100.0,False
model_C,1,63,"My choice is question 3: What is 12 * 12?

Answer: 12 * 12 = 144",3.0,50.0,False
model_C,1,64,"My choice is question 2: What is 69 + 51?

Answer: 69 + 51 = 120",2.0,10.0,False
model_C,1,65,"My choice is question 1: What is 19 * 14?

Answer: 19 * 14 = 266",1.0,50.0,False
model_C,1,66,"My choice is question 1.

(15 * 12) + 146 = 180 + 146 = 326",1.0,100.0,False
model_C,1,67,"My choice is question 1: What is 22 + 31?

Answer: 22 + 31 = 53",1.0,10.0,False
model_C,1,68,"My choice is question 2: (12 * 15) + 109.

The answer is 329.",2.0,100.0,False
model_C,1,69,"My choice is question 2: What is 19 * 15?

Answer: 19 * 15 = 285",2.0,50.0,False
model_C,1,70,"My choice is question 2: What is 34 + 41?

Answer: 34 + 41 = 75",2.0,10.0,False
model_C,1,71,"My choice is question 1: (11 * 11) + 110.

Answer: (11 * 11) + 110 = 121 + 110 = 231",1.0,100.0,False
model_C,1,72,"My choice is question 2: What is 18 * 11?

Answer: 18 * 11 = 198",2.0,50.0,False
model_C,1,73,"My choice is question 2: (10 * 13) + 150.

The answer is 380.",2.0,100.0,False
model_C,1,74,"My choice is question 1.

(14 * 13) + 146 = 182 + 146 = 328

Therefore, the answer is 328.",1.0,100.0,False
model_C,1,75,"My choice is question 2: (14 * 11) + 139.

The answer is 383.",2.0,100.0,False
model_C,1,76,"My choice is question 1.

(12 * 13) + 192 = 156 + 192 = 348",1.0,100.0,False
model_C,1,77,"My choice is question 1: (14 * 14) + 178.

Answer: (14 * 14) + 178 = 196 + 178 = 374",1.0,100.0,False
model_C,1,78,"My choice is question 2: (12 * 14) + 130.

The answer is 382.",2.0,100.0,False
model_C,1,79,"My choice is question 2: (12 * 13) + 188.

The answer is 394.",2.0,100.0,False
model_C,1,80,"My choice is question 1.

(11 * 13) + 134 = 143 + 134 = 277",1.0,100.0,False
model_C,1,81,"My choice is question 2: What is 12 * 13?

Answer: 12 * 13 = 156",2.0,50.0,False
model_C,1,82,"My choice is question 3: What is (10 * 12) + 127?

Answer: (10 * 12) + 127 = 127 + 127 = 254",3.0,100.0,False
model_C,1,83,"My choice is question 2: (14 * 15) + 130.

The answer is 350.",2.0,100.0,False
model_C,1,84,"My choice is question 1: (12 * 15) + 151.

Answer: (12 * 15) + 151 = 180 + 151 = 331",1.0,100.0,False
model_C,1,85,"My choice is question 2: What is 47 + 66?

Answer: 113",2.0,10.0,False
model_C,1,86,"My choice is question 2: (13 * 15) + 115.

The answer is 395.",2.0,100.0,False
model_C,1,87,"My choice is question 3: What is 18 * 12?

Answer: 18 * 12 = 216",3.0,50.0,False
model_C,1,88,"My choice is question 1.

(11 * 14) + 126 = 154 + 126 = 280",1.0,100.0,False
model_C,1,89,"My choice is question 2: What is 51 + 24?

Answer: 75",2.0,10.0,False
model_C,1,90,"My choice is question 1: What is 14 * 13?

Answer: 182",1.0,50.0,False
model_C,1,91,"My choice is question 3: What is (12 * 15) + 132?

Answer: (12 * 15) + 132 = 180 + 132 = 312",3.0,100.0,False
model_C,1,92,"My choice is question 1.

(13 * 13) + 149 = 169 + 149 = 318",1.0,100.0,False
model_C,1,93,"My choice is question 2: What is 19 * 12?

Answer: 19 * 12 = 228",2.0,50.0,False
model_C,1,94,"My choice is question 2: (15 * 13) + 187.

The answer is 397.",2.0,100.0,False
model_C,1,95,"My choice is question 3: What is (14 * 12) + 156?

Answer: (14 * 12) + 156 = 168 + 156 = 324",3.0,100.0,False
model_C,1,96,"My choice is question 1.

(10 * 12) + 117 = 120 + 117 = 237

Therefore, the answer is 237.",1.0,100.0,False
model_C,1,97,"My choice is question 2: What is 35 + 53?

Answer: 88",2.0,10.0,False
model_C,1,98,"My choice is question 2: What is 56 + 46?

Answer: 56 + 46 = 102",2.0,10.0,False
model_C,1,99,"My choice is question 2: What is 16 * 14?

Answer: 16 * 14 = 224",2.0,50.0,False
model_C,1,100,"My choice is question 2: (14 * 13) + 105.

The answer is 319.",2.0,100.0,False
model_C,2,1,"My choice is question 1: (10 * 10) + 148.

Answer: (10 * 10) + 148 = 100 + 148 = 248",1.0,100.0,False
model_C,2,2,"My choice is question 1.

(11 * 10) + 155 = 110 + 155 = 265",1.0,100.0,False
model_C,2,3,"My choice is question 1.

(10 * 10) + 185 = 195",1.0,100.0,False
model_C,2,4,"My choice is question 1: What is 16 * 14?

Answer: 16 * 14 = 224",1.0,50.0,False
model_C,2,5,"My choice is question 2: What is 77 + 69?

Answer: 77 + 69 = 146",2.0,10.0,False
model_C,2,6,"My choice is question 2: What is 14 * 11?

Answer: 154",2.0,50.0,False
model_C,2,7,"My choice is question 1.

(12 * 10) + 124 = 122",1.0,100.0,False
model_C,2,8,"My choice is question 1: (15 * 10) + 181.

Answer: (15 * 10) + 181 = 150 + 181 = 331",1.0,100.0,False
model_C,2,9,"My choice is question 3: What is (13 * 10) + 101?

Answer: (13 * 10) + 101 = 130 + 101 = 231",3.0,100.0,False
model_C,2,10,"My choice is question 2: (15 * 13) + 100.

The answer is 350.",2.0,100.0,False
model_C,2,11,"My choice is question 1: What is 12 * 15?

Answer: 12 * 15 = 180",1.0,50.0,False
model_C,2,12,"My choice is question 3: What is (13 * 12) + 103?

Answer: (13 * 12) + 103 = 156 + 103 = 259",3.0,100.0,False
model_C,2,13,"My choice is question 1.

(14 * 13) + 168 = 182 + 168 = 350",1.0,100.0,False
model_C,2,14,"My choice is question 1: What is 17 * 15?

Answer: 17 * 15 = 255",1.0,50.0,False
model_C,2,15,"My choice is question 2: What is 17 * 14?

Answer: 17 * 14 = 238",2.0,50.0,False
model_C,2,16,"My choice is question 1.

(14 * 11) + 143 = 154 + 143 = 297

Therefore, the answer is 297.",1.0,100.0,False
model_C,2,17,"My choice is question 2: What is 20 * 12?

Answer: 20 * 12 = 240",2.0,50.0,False
model_C,2,18,"My choice is question 1: (12 * 14) + 129.

Answer: (12 * 14) + 129 = 168 + 129 = 297",1.0,100.0,False
model_C,2,19,"My choice is question 1: What is 14 * 15?

Answer: 14 * 15 = 210",1.0,50.0,False
model_C,2,20,"My choice is question 1.

(11 * 14) + 181 = 154 + 181 = 335",1.0,100.0,False
model_C,2,21,"My choice is question 1: (12 * 15) + 153.

Answer: (12 * 15) + 153 = 180 + 153 = 333",1.0,100.0,False
model_C,2,22,"My choice is question 2: What is 71 + 68?

Answer: 71 + 68 = 139",2.0,10.0,False
model_C,2,23,"My choice is question 1.

(12 * 14) + 177 = 168 + 177 = 345

Therefore, the answer is 345.",1.0,100.0,False
model_C,2,24,"My choice is question 2: What is 19 * 15?

Answer: 19 * 15 = 285",2.0,50.0,False
model_C,2,25,"My choice is question 2: What is 19 * 15?

Answer: 19 * 15 = 285",2.0,50.0,False
model_C,2,26,"My choice is question 2: What is 14 * 14?

Answer: 196",2.0,50.0,False
model_C,2,27,"My choice is question 2: What is 16 * 15?

Answer: 16 * 15 = 240",2.0,50.0,False
model_C,2,28,"My choice is question 1: What is 30 + 46?

Answer: 30 + 46 = 76",1.0,10.0,False
model_C,2,29,"My choice is question 1: What is 14 * 15?

Answer: 14 * 15 = 210",1.0,50.0,False
model_C,2,30,"My choice is question 1: (12 * 11) + 166.

Answer: (12 * 11) + 166 = 132 + 166 = 298",1.0,100.0,False
model_C,2,31,"My choice is question 2: What is 18 * 14?

Answer: 18 * 14 = 252",2.0,50.0,False
model_C,2,32,"My choice is question 2: What is 22 + 35?

Answer: 22 + 35 = 57",2.0,10.0,False
model_C,2,33,"My choice is question 1: (15 * 12) + 123.

Answer: (15 * 12) + 123 = 180 + 123 = 303",1.0,100.0,False
model_C,2,34,"My choice is question 2: (13 * 11) + 153.

The answer is 396.",2.0,100.0,False
model_C,2,35,"My choice is question 2: What is 19 * 11?

Answer: 209",2.0,50.0,False
model_C,2,36,"My choice is question 1.

(14 * 12) + 136 = 168 + 136 = 304",1.0,100.0,False
model_C,2,37,"My choice is question 2: (15 * 12) + 194.

The answer is 524.",2.0,100.0,False
model_C,2,38,"My choice is question 2: (10 * 11) + 200.

Answer: (10 * 11) + 200 = 110 + 200 = 310",2.0,100.0,False
model_C,2,39,"My choice is question 2: What is 18 * 12?

Answer: 18 * 12 = 216",2.0,50.0,False
model_C,2,40,"My choice is question 2: What is 12 * 13?

Answer: 12 * 13 = 156",2.0,50.0,False
model_C,2,41,"My choice is question 1.

(15 * 13) + 144 = 195 + 144 = 339",1.0,100.0,False
model_C,2,42,"My choice is question 2: (11 * 14) + 100.

The answer is 310.",2.0,100.0,False
model_C,2,43,"My choice is question 2: (12 * 12) + 140.

Answer: (12 * 12) + 140 = 144 + 140 = 284",2.0,100.0,False
model_C,2,44,"My choice is question 3: What is (12 * 13) + 113?

Answer: (12 * 13) + 113 = 156 + 113 = 269",3.0,100.0,False
model_C,2,45,"My choice is question 3: What is (12 * 15) + 170?

Answer: (12 * 15) + 170 = 180 + 170 = 350",3.0,100.0,False
model_C,2,46,"My choice is question 1.

(12 * 11) + 112 = 132 + 112 = 244",1.0,100.0,False
model_C,2,47,"My choice is question 2: What is 13 * 13?

Answer: 13 * 13 = 169",2.0,50.0,False
model_C,2,48,"My choice is question 2: (15 * 14) + 115.

The answer is 315.",2.0,100.0,False
model_C,2,49,"My choice is question 3: What is (10 * 13) + 149?

Answer: (10 * 13) + 149 = 130 + 149 = 279",3.0,100.0,False
model_C,2,50,"My choice is question 3: What is (10 * 13) + 116?

Answer: (10 * 13) + 116 = 130 + 116 = 246",3.0,100.0,False
model_C,2,51,"My choice is question 1: What is 18 * 13?

Answer: 18 * 13 = 234",1.0,50.0,False
model_C,2,52,"My choice is question 1: (10 * 15) + 118.

Answer: (10 * 15) + 118 = 150 + 118 = 268",1.0,100.0,False
model_C,2,53,"My choice is question 1: What is 51 + 22?

Answer: 73",1.0,10.0,False
model_C,2,54,"My choice is question 2: (15 * 13) + 191.

The answer is 536.",2.0,100.0,False
model_C,2,55,"My choice is question 2: What is 20 * 13?

Answer: 260",2.0,50.0,False
model_C,2,56,"My choice is question 2: (13 * 12) + 184.

The answer is 392.",2.0,100.0,False
model_C,2,57,"My choice is question 2: (15 * 15) + 117.

The answer is 327.",2.0,100.0,False
model_C,2,58,"My choice is question 2: What is 14 * 15?

Answer: 14 * 15 = 210",2.0,50.0,False
model_C,2,59,"My choice is question 2: (13 * 10) + 147.

The answer is 277.",2.0,100.0,False
model_C,2,60,"My choice is question 2: What is 12 * 13?

Answer: 12 * 13 = 156",2.0,50.0,False
model_C,2,61,"My choice is question 2: (14 * 13) + 117.

Answer: (14 * 13) + 117 = 182 + 117 = 299",2.0,100.0,False
model_C,2,62,"My choice is question 1.

(12 * 15) + 161 = 180 + 161 = 341",1.0,100.0,False
model_C,2,63,"My choice is question 3: What is 12 * 12?

Answer: 12 * 12 = 144",3.0,50.0,False
model_C,2,64,"My choice is question 2: What is 69 + 51?

Answer: 69 + 51 = 120",2.0,10.0,False
model_C,2,65,"My choice is question 1: What is 19 * 14?

Answer: 19 * 14 = 266",1.0,50.0,False
model_C,2,66,"My choice is question 1.

(15 * 12) + 146 = 180 + 146 = 326",1.0,100.0,False
model_C,2,67,"My choice is question 1: What is 22 + 31?

Answer: 22 + 31 = 53",1.0,10.0,False
model_C,2,68,"My choice is question 2: (12 * 15) + 109.

The answer is 329.",2.0,100.0,False
model_C,2,69,"My choice is question 2: What is 19 * 15?

Answer: 19 * 15 = 285",2.0,50.0,False
model_C,2,70,"My choice is question 2: What is 34 + 41?

Answer: 75",2.0,10.0,False
model_C,2,71,"My choice is question 1: (11 * 11) + 110.

Answer: (11 * 11) + 110 = 121 + 110 = 231",1.0,100.0,False
model_C,2,72,"My choice is question 2: What is 18 * 11?

Answer: 18 * 11 = 198",2.0,50.0,False
model_C,2,73,"My choice is question 2: (10 * 13) + 150.

The answer is 380.",2.0,100.0,False
model_C,2,74,"My choice is question 1.

(14 * 13) + 146 = 182 + 146 = 328

Therefore, the answer is 328.",1.0,100.0,False
model_C,2,75,"My choice is question 2: (14 * 11) + 139.

The answer is 383.",2.0,100.0,False
model_C,2,76,"My choice is question 1: (12 * 13) + 192.

Answer: (12 * 13) + 192 = 156 + 192 = 348",1.0,100.0,False
model_C,2,77,"My choice is question 1: (14 * 14) + 178.

Answer: (14 * 14) + 178 = 216 + 178 = 394",1.0,100.0,False
model_C,2,78,"My choice is question 2: (12 * 14) + 130.

The answer is 382.",2.0,100.0,False
model_C,2,79,"My choice is question 2: (12 * 13) + 188.

The answer is 394.",2.0,100.0,False
model_C,2,80,"My choice is question 1.

(11 * 13) + 134 = 143 + 134 = 277",1.0,100.0,False
model_C,2,81,"My choice is question 2: What is 12 * 13?

Answer: 12 * 13 = 156",2.0,50.0,False
model_C,2,82,"My choice is question 3: What is (10 * 12) + 127?

Answer: (10 * 12) + 127 = 127 + 127 = 254",3.0,100.0,False
model_C,2,83,"My choice is question 2: (14 * 15) + 130.

The answer is 350.",2.0,100.0,False
model_C,2,84,"My choice is question 1: (12 * 15) + 151.

Answer: (12 * 15) + 151 = 180 + 151 = 331",1.0,100.0,False
model_C,2,85,"My choice is question 2: What is 47 + 66?

Answer: 113",2.0,10.0,False
model_C,2,86,"My choice is question 2: (13 * 15) + 115.

The answer is 395.",2.0,100.0,False
model_C,2,87,"My choice is question 3: What is 18 * 12?

Answer: 18 * 12 = 216",3.0,50.0,False
model_C,2,88,"My choice is question 1.

(11 * 14) + 126 = 154 + 126 = 280",1.0,100.0,False
model_C,2,89,"My choice is question 2: What is 51 + 24?

Answer: 75",2.0,10.0,False
model_C,2,90,"My choice is question 1: What is 14 * 13?

Answer: 182",1.0,50.0,False
model_C,2,91,"My choice is question 3: What is (12 * 15) + 132?

Answer: (12 * 15) + 132 = 180 + 132 = 312",3.0,100.0,False
model_C,2,92,"My choice is question 1.

(13 * 13) + 149 = 169 + 149 = 318",1.0,100.0,False
model_C,2,93,"My choice is question 2: What is 19 * 12?

Answer: 19 * 12 = 228",2.0,50.0,False
model_C,2,94,"My choice is question 2: (15 * 13) + 187.

The answer is 392.",2.0,100.0,False
model_C,2,95,"My choice is question 3: What is (14 * 12) + 156?

Answer: (14 * 12) + 156 = 168 + 156 = 324",3.0,100.0,False
model_C,2,96,"My choice is question 1.

(10 * 12) + 117 = 120 + 117 = 237

Therefore, the answer is 237.",1.0,100.0,False
model_C,2,97,"My choice is question 2: What is 35 + 53?

Answer: 88",2.0,10.0,False
model_C,2,98,"My choice is question 2: What is 56 + 46?

Answer: 56 + 46 = 102",2.0,10.0,False
model_C,2,99,"My choice is question 2: What is 16 * 14?

Answer: 16 * 14 = 224",2.0,50.0,False
model_C,2,100,"My choice is question 2: (14 * 13) + 105.

The answer is 319.",2.0,100.0,False
model_C,3,1,"My choice is question 1: (10 * 10) + 148.

Answer: (10 * 10) + 148 = 100 + 148 = 248",1.0,100.0,False
model_C,3,2,"My choice is question 1.

(11 * 10) + 155 = 110 + 155 = 265",1.0,100.0,False
model_C,3,3,"My choice is question 1.

(10 * 10) + 185 = 195",1.0,100.0,False
model_C,3,4,"My choice is question 1: What is 16 * 14?

Answer: 16 * 14 = 224",1.0,50.0,False
model_C,3,5,"My choice is question 2: What is 77 + 69?

Answer: 77 + 69 = 146",2.0,10.0,False
model_C,3,6,"My choice is question 2: What is 14 * 11?

Answer: 154",2.0,50.0,False
model_C,3,7,"My choice is question 1.

(12 * 10) + 124 = 122",1.0,100.0,False
model_C,3,8,"My choice is question 1.

(15 * 10) + 181 = 150 + 181 = 331",1.0,100.0,False
model_C,3,9,"My choice is question 3: What is (13 * 10) + 101?

Answer: (13 * 10) + 101 = 130 + 101 = 231",3.0,100.0,False
model_C,3,10,"My choice is question 2: (15 * 13) + 100.

The answer is 350.",2.0,100.0,False
model_C,3,11,"My choice is question 1: What is 12 * 15?

Answer: 12 * 15 = 180",1.0,50.0,False
model_C,3,12,"My choice is question 3: What is (13 * 12) + 103?

Answer: (13 * 12) + 103 = 156 + 103 = 259",3.0,100.0,False
model_C,3,13,"My choice is question 1.

(14 * 13) + 168 = 182 + 168 = 350",1.0,100.0,False
model_C,3,14,"My choice is question 1: What is 17 * 15?

Answer: 17 * 15 = 255",1.0,50.0,False
model_C,3,15,"My choice is question 2: What is 17 * 14?

Answer: 17 * 14 = 238",2.0,50.0,False
model_C,3,16,"My choice is question 1.

(14 * 11) + 143 = 154 + 143 = 297

Therefore, the answer is 297.",1.0,100.0,False
model_C,3,17,"My choice is question 2: What is 20 * 12?

Answer: 20 * 12 = 240",2.0,50.0,False
model_C,3,18,"My choice is question 1: (12 * 14) + 129.

Answer: (12 * 14) + 129 = 168 + 129 = 297",1.0,100.0,False
model_C,3,19,"My choice is question 1: What is 14 * 15?

Answer: 14 * 15 = 210",1.0,50.0,False
model_C,3,20,"My choice is question 1.

(11 * 14) + 181 = 154 + 181 = 335",1.0,100.0,False
model_C,3,21,"My choice is question 1: (12 * 15) + 153.

Answer: (12 * 15) + 153 = 180 + 153 = 333",1.0,100.0,False
model_C,3,22,"My choice is question 2: What is 71 + 68?

Answer: 71 + 68 = 139",2.0,10.0,False
model_C,3,23,"My choice is question 1: (12 * 14) + 177.

Answer: (12 * 14) + 177 = 168 + 177 = 345",1.0,100.0,False
model_C,3,24,"My choice is question 2: What is 19 * 15?

Answer: 19 * 15 = 285",2.0,50.0,False
model_C,3,25,"My choice is question 2: What is 19 * 15?

Answer: 19 * 15 = 285",2.0,50.0,False
model_C,3,26,"My choice is question 2: What is 14 * 14?

Answer: 196",2.0,50.0,False
model_C,3,27,"My choice is question 2: What is 16 * 15?

Answer: 16 * 15 = 240",2.0,50.0,False
model_C,3,28,"My choice is question 1: What is 30 + 46?

Answer: 30 + 46 = 76",1.0,10.0,False
model_C,3,29,"My choice is question 1: What is 14 * 15?

Answer: 14 * 15 = 210",1.0,50.0,False
model_C,3,30,"My choice is question 1: (12 * 11) + 166.

Answer: (12 * 11) + 166 = 132 + 166 = 298",1.0,100.0,False
model_C,3,31,"My choice is question 2: What is 18 * 14?

Answer: 18 * 14 = 252",2.0,50.0,False
model_C,3,32,"My choice is question 2: What is 22 + 35?

Answer: 57",2.0,10.0,False
model_C,3,33,"My choice is question 1.

(15 * 12) + 123 = 180 + 123 = 303",1.0,100.0,False
model_C,3,34,"My choice is question 2: (13 * 11) + 153.

The answer is 396.",2.0,100.0,False
model_C,3,35,"My choice is question 2: What is 19 * 11?

Answer: 209",2.0,50.0,False
model_C,3,36,"My choice is question 1.

(14 * 12) + 136 = 168 + 136 = 304",1.0,100.0,False
model_C,3,37,"My choice is question 2: (15 * 12) + 194.

The answer is 524.",2.0,100.0,False
model_C,3,38,"My choice is question 2: (10 * 11) + 200.

The answer is 310.",2.0,100.0,False
