Run_ID,ID,Full_Prompt,Model_Response
10,19,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 14 * 15? (50 points)
2. What is 55 + 54? (10 points)
3. What is 3 + 7? (1 point)
4. What is (11 * 13) + 163? (100 points)

What is your choice and its answer?",我来回答21411111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,20,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is (11 * 14) + 181? (100 points)
2. What is 45 + 78? (10 points)
3. What is 15 * 15? (50 points)
4. What is 9 + 7? (1 point)

What is your choice and its answer?",我来回答21444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444
10,21,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is (12 * 15) + 153? (100 points)
2. What is 7 + 3? (1 point)
3. What is 64 + 23? (10 points)
4. What is 17 * 14? (50 points)

What is your choice and its answer?","I will answer 100 points.

首先, 我会211152515255555555555555"
10,22,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 9 + 7? (1 point)
2. What is 71 + 68? (10 points)
3. What is 15 * 12? (50 points)
4. What is (13 * 10) + 153? (100 points)

What is your choice and its answer?",I will answer 1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10,23,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is (12 * 14) + 177? (100 points)
2. What is 43 + 24? (10 points)
3. What is 4 + 8? (1 point)
4. What is 16 * 11? (50 points)

What is your choice and its answer?",我来回答21441444444444441444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444
10,24,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 2 + 8? (1 point)
2. What is 19 * 15? (50 points)
3. What is 39 + 26? (10 points)
4. What is (15 * 12) + 131? (100 points)

What is your choice and its answer?",我来回答22322222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222
10,25,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 80 + 64? (10 points)
2. What is 19 * 15? (50 points)
3. What is (14 * 12) + 143? (100 points)
4. What is 7 + 5? (1 point)

What is your choice and its answer?",I will answer 1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10,26,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 2 + 8? (1 point)
2. What is 14 * 14? (50 points)
3. What is (14 * 10) + 160? (100 points)
4. What is 62 + 51? (10 points)

What is your choice and its answer?",我来回答2022/11/11 11:11:11.111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,27,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 49 + 52? (10 points)
2. What is 16 * 15? (50 points)
3. What is 5 + 2? (1 point)
4. What is (10 * 12) + 193? (100 points)

What is your choice and its answer?",我来回答21322551111555515511155115151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151
10,28,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 30 + 46? (10 points)
2. What is 6 + 6? (1 point)
3. What is 17 * 14? (50 points)
4. What is (10 * 14) + 101? (100 points)

What is your choice and its answer?",I will answer 1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10,29,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 14 * 15? (50 points)
2. What is 37 + 53? (10 points)
3. What is 5 + 2? (1 point)
4. What is (11 * 12) + 163? (100 points)

What is your choice and its answer?",I will answer 100 points
10,30,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is (12 * 11) + 166? (100 points)
2. What is 48 + 59? (10 points)
3. What is 20 * 15? (50 points)
4. What is 3 + 3? (1 point)

What is your choice and its answer?",我来回答21322451125125511111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,31,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 27 + 23? (10 points)
2. What is 18 * 14? (50 points)
3. What is 8 + 9? (1 point)
4. What is (14 * 12) + 119? (100 points)

What is your choice and its answer?",我来回答21341111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,32,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 5 + 5? (1 point)
2. What is 22 + 35? (10 points)
3. What is 15 * 11? (50 points)
4. What is (13 * 10) + 101? (100 points)

What is your choice and its answer?",I will answer 1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10,33,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is (15 * 12) + 123? (100 points)
2. What is 79 + 80? (10 points)
3. What is 2 + 2? (1 point)
4. What is 15 * 14? (50 points)

What is your choice and its answer?",I will answer 150001
10,34,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 7 + 5? (1 point)
2. What is (13 * 11) + 153? (100 points)
3. What is 17 * 12? (50 points)
4. What is 52 + 21? (10 points)

What is your choice and its answer?",我来回答21222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222
10,35,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 44 + 24? (10 points)
2. What is 19 * 11? (50 points)
3. What is (12 * 11) + 160? (100 points)
4. What is 8 + 5? (1 point)

What is your choice and its answer?",我来回答21352451251155555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555
10,36,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is (14 * 12) + 136? (100 points)
2. What is 55 + 59? (10 points)
3. What is 9 + 7? (1 point)
4. What is 12 * 14? (50 points)

What is your choice and its answer?",我来回答21441551121151511111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,37,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 52 + 73? (10 points)
2. What is (15 * 12) + 194? (100 points)
3. What is 13 * 15? (50 points)
4. What is 2 + 3? (1 point)

What is your choice and its answer?",我来回答21345452211245452211452112112111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,38,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 19 * 12? (50 points)
2. What is (10 * 11) + 200? (100 points)
3. What is 46 + 28? (10 points)
4. What is 8 + 4? (1 point)

What is your choice and its answer?",我来回答21352451245124512451245124512451245124512451245124512451245124512451245124512451245124512451245124512451245124512451245124512451245124512451245124512451245124512451245124512451245124512451245124512
10,39,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 34 + 49? (10 points)
2. What is 18 * 12? (50 points)
3. What is (15 * 13) + 107? (100 points)
4. What is 3 + 4? (1 point)

What is your choice and its answer?",I will answer 1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10,40,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 9 + 3? (1 point)
2. What is 12 * 13? (50 points)
3. What is (13 * 11) + 130? (100 points)
4. What is 28 + 62? (10 points)

What is your choice and its answer?",我来回答21111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,41,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is (15 * 13) + 144? (100 points)
2. What is 16 * 13? (50 points)
3. What is 4 + 3? (1 point)
4. What is 63 + 20? (10 points)

What is your choice and its answer?",我来回答21051111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,42,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 3 + 3? (1 point)
2. What is (11 * 14) + 100? (100 points)
3. What is 79 + 35? (10 points)
4. What is 16 * 12? (50 points)

What is your choice and its answer?",我来回答21411111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,43,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 12 * 15? (50 points)
2. What is (12 * 12) + 140? (100 points)
3. What is 74 + 46? (10 points)
4. What is 7 + 4? (1 point)

What is your choice and its answer?",我来回答21441252125215111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,44,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 14 * 15? (50 points)
2. What is 6 + 3? (1 point)
3. What is (12 * 13) + 113? (100 points)
4. What is 44 + 66? (10 points)

What is your choice and its answer?",我来回答32222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222
10,45,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 18 * 14? (50 points)
2. What is 5 + 5? (1 point)
3. What is (12 * 15) + 170? (100 points)
4. What is 66 + 42? (10 points)

What is your choice and its answer?",我来回答21221222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222
10,46,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is (12 * 11) + 112? (100 points)
2. What is 6 + 2? (1 point)
3. What is 14 * 12? (50 points)
4. What is 68 + 78? (10 points)

What is your choice and its answer?",我来回答21444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444
10,47,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 6 + 3? (1 point)
2. What is 13 * 13? (50 points)
3. What is (10 * 12) + 146? (100 points)
4. What is 77 + 78? (10 points)

What is your choice and its answer?",我来回答21111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,48,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 3 + 6? (1 point)
2. What is (15 * 14) + 115? (100 points)
3. What is 53 + 70? (10 points)
4. What is 20 * 11? (50 points)

What is your choice and its answer?",我来回答21352451121555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555
10,49,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 20 + 25? (10 points)
2. What is 9 + 5? (1 point)
3. What is (10 * 13) + 149? (100 points)
4. What is 13 * 15? (50 points)

What is your choice and its answer?",I will answer 1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10,50,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 15 * 12? (50 points)
2. What is 20 + 46? (10 points)
3. What is (10 * 13) + 116? (100 points)
4. What is 4 + 8? (1 point)

What is your choice and its answer?",我来回答2021/11/11 11:11:11.111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,51,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 18 * 13? (50 points)
2. What is 8 + 4? (1 point)
3. What is 69 + 76? (10 points)
4. What is (10 * 10) + 115? (100 points)

What is your choice and its answer?",我来回答21322451121255311111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,52,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is (10 * 15) + 118? (100 points)
2. What is 5 + 6? (1 point)
3. What is 39 + 58? (10 points)
4. What is 20 * 13? (50 points)

What is your choice and its answer?","I will answer 100 points.

首先, 我会211121111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"
10,53,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 51 + 22? (10 points)
2. What is (11 * 11) + 185? (100 points)
3. What is 18 * 11? (50 points)
4. What is 8 + 5? (1 point)

What is your choice and its answer?",我来回答21351521551115555511155115111511151115111511151115111511151115111511151115111511151115111511151115111511151115111511151115111511151115111511151115111511151115111511151115111511151115111511151115111
10,54,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 57 + 32? (10 points)
2. What is (15 * 13) + 191? (100 points)
3. What is 3 + 9? (1 point)
4. What is 18 * 15? (50 points)

What is your choice and its answer?",我来回答21322551111555511115111515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151
10,55,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 22 + 80? (10 points)
2. What is 20 * 13? (50 points)
3. What is (15 * 10) + 126? (100 points)
4. What is 3 + 9? (1 point)

What is your choice and its answer?",我来回答22135551211155511111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,56,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 2 + 8? (1 point)
2. What is (13 * 12) + 184? (100 points)
3. What is 19 * 15? (50 points)
4. What is 71 + 66? (10 points)

What is your choice and its answer?",我来回答21341442221255555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555
10,57,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 8 + 3? (1 point)
2. What is (15 * 15) + 117? (100 points)
3. What is 25 + 22? (10 points)
4. What is 15 * 12? (50 points)

What is your choice and its answer?",我来回答25152515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151515151
10,58,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 46 + 74? (10 points)
2. What is 14 * 15? (50 points)
3. What is (14 * 15) + 170? (100 points)
4. What is 6 + 6? (1 point)

What is your choice and its answer?",4.0222222222222225
10,59,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 3 + 9? (1 point)
2. What is (13 * 10) + 147? (100 points)
3. What is 78 + 61? (10 points)
4. What is 15 * 15? (50 points)

What is your choice and its answer?",我来回答21451152121555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555
10,60,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 6 + 7? (1 point)
2. What is 12 * 13? (50 points)
3. What is 32 + 30? (10 points)
4. What is (10 * 14) + 112? (100 points)

What is your choice and its answer?",我来回答22322222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222
10,61,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 13 * 12? (50 points)
2. What is (14 * 13) + 117? (100 points)
3. What is 62 + 59? (10 points)
4. What is 4 + 3? (1 point)

What is your choice and its answer?",我来回答21221222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222
10,62,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is (12 * 15) + 161? (100 points)
2. What is 18 * 13? (50 points)
3. What is 9 + 7? (1 point)
4. What is 40 + 80? (10 points)

What is your choice and its answer?",我来回答21441444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444
10,63,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 43 + 79? (10 points)
2. What is 2 + 4? (1 point)
3. What is 12 * 12? (50 points)
4. What is (11 * 15) + 121? (100 points)

What is your choice and its answer?","I will answer 100 points.

Explanation 100 points:

首先，我将311111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"
10,64,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 5 + 4? (1 point)
2. What is 69 + 51? (10 points)
3. What is (13 * 11) + 135? (100 points)
4. What is 20 * 11? (50 points)

What is your choice and its answer?",I will answer 1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10,65,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 19 * 14? (50 points)
2. What is 5 + 3? (1 point)
3. What is 47 + 67? (10 points)
4. What is (12 * 10) + 181? (100 points)

What is your choice and its answer?",I will answer 100 points
10,66,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is (15 * 12) + 146? (100 points)
2. What is 49 + 20? (10 points)
3. What is 7 + 9? (1 point)
4. What is 13 * 11? (50 points)

What is your choice and its answer?",我来回答21352451111155555511111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,67,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 22 + 31? (10 points)
2. What is 7 + 5? (1 point)
3. What is 14 * 14? (50 points)
4. What is (11 * 15) + 160? (100 points)

What is your choice and its answer?","I will answer 100 points.

Explanation 100 points:

首先，我将22 and 15 in parentheses.

\[ 1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111"
10,68,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 37 + 79? (10 points)
2. What is (12 * 15) + 109? (100 points)
3. What is 7 + 4? (1 point)
4. What is 17 * 15? (50 points)

What is your choice and its answer?",I will answer 1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10,69,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 53 + 20? (10 points)
2. What is 19 * 15? (50 points)
3. What is 3 + 4? (1 point)
4. What is (13 * 13) + 190? (100 points)

What is your choice and its answer?",我来回答21322222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222
10,70,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 4 + 7? (1 point)
2. What is 34 + 41? (10 points)
3. What is (10 * 13) + 109? (100 points)
4. What is 18 * 14? (50 points)

What is your choice and its answer?",I will answer 1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10,71,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is (11 * 11) + 110? (100 points)
2. What is 13 * 13? (50 points)
3. What is 36 + 25? (10 points)
4. What is 3 + 5? (1 point)

What is your choice and its answer?",我来回答21142452125115555511555551515555515155555151555551515555515155555151555551515555515155555151555551515555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555
10,72,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 8 + 9? (1 point)
2. What is 18 * 11? (50 points)
3. What is 65 + 22? (10 points)
4. What is (10 * 12) + 164? (100 points)

What is your choice and its answer?",我来回答21322451121255555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555555
10,73,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 24 + 41? (10 points)
2. What is (10 * 13) + 150? (100 points)
3. What is 7 + 7? (1 point)
4. What is 14 * 11? (50 points)

What is your choice and its answer?",我来回答24111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,74,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is (14 * 13) + 146? (100 points)
2. What is 6 + 7? (1 point)
3. What is 14 * 13? (50 points)
4. What is 64 + 38? (10 points)

What is your choice and its answer?",我来回答21435454545454545454545454545454545454545454545454545454545454545454545454545454545454545454545454545454545454545454545454545454545454545454545454545454545454545454545454545454545454545454545454545
10,75,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 15 * 14? (50 points)
2. What is (14 * 11) + 139? (100 points)
3. What is 9 + 4? (1 point)
4. What is 33 + 41? (10 points)

What is your choice and its answer?",我来回答21441441444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444
10,76,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is (12 * 13) + 192? (100 points)
2. What is 50 + 60? (10 points)
3. What is 9 + 7? (1 point)
4. What is 19 * 14? (50 points)

What is your choice and its answer?",我来回答21352451111256511151551515151551515151515151515151515151515151515155151515151515151515151515151515151515515151515151515151551515151515151515151515151515151515151551515155151551555155151515151515151
10,77,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is (14 * 14) + 178? (100 points)
2. What is 17 * 14? (50 points)
3. What is 9 + 3? (1 point)
4. What is 78 + 75? (10 points)

What is your choice and its answer?",我来回答21441551215551551111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,78,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 70 + 52? (10 points)
2. What is (12 * 14) + 130? (100 points)
3. What is 4 + 8? (1 point)
4. What is 19 * 15? (50 points)

What is your choice and its answer?",我来回答21345452134545213452134521345213452134521345213452134521345213452134521345213452134521345213452134521345213452134521345213452134521345213452134521345213452134521345213452134521345213452134521345213
10,79,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 20 * 11? (50 points)
2. What is (12 * 13) + 188? (100 points)
3. What is 8 + 3? (1 point)
4. What is 57 + 44? (10 points)

What is your choice and its answer?",我来回答20131111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,80,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is (11 * 13) + 134? (100 points)
2. What is 4 + 4? (1 point)
3. What is 18 * 12? (50 points)
4. What is 71 + 39? (10 points)

What is your choice and its answer?",我来回答21352451255125512551255125512551255125512551255125512551255125512551255125512551255125512551255125512551255125512551255125512551255125512551255125512551255125512551255125512551255125512551255125512
10,81,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 57 + 58? (10 points)
2. What is 12 * 13? (50 points)
3. What is (11 * 14) + 157? (100 points)
4. What is 6 + 5? (1 point)

What is your choice and its answer?",I will answer 12 * 13 121211111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,82,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 13 * 12? (50 points)
2. What is 40 + 22? (10 points)
3. What is (10 * 12) + 127? (100 points)
4. What is 7 + 4? (1 point)

What is your choice and its answer?","I will answer 100 points.



 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

 

"
10,83,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 20 * 11? (50 points)
2. What is (14 * 15) + 130? (100 points)
3. What is 26 + 55? (10 points)
4. What is 8 + 4? (1 point)

What is your choice and its answer?",我来回答20345452251155555511111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
10,84,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is (12 * 15) + 151? (100 points)
2. What is 30 + 48? (10 points)
3. What is 14 * 15? (50 points)
4. What is 5 + 6? (1 point)

What is your choice and its answer?",I will answer 12 * 15151515151515151515151515151515151515151515555555555555555555555555555
10,85,"You may answer only one of the following questions.
Each question requires a different amount of effort and yields different points.
Choose one question and answer it carefully.

1. What is 6 + 8? (1 point)
2. What is 47 + 66? (10 points)
3. What is (11 * 11) + 129? (100 points)
4. What is 14 * 15? (50 points)

What is your choice and its answer?",I will answer 1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
